CustomerID,Region,TownSize,Gender,Age,EducationYears,MaritalStatus,JobCategory,EmploymentLength,Retired,HouseholdSize
5393-SYOAIL-N5S,1,1,Female,19,12,Unmarried,Professional,0,No,1
2869-XNMXQZ-101,1,3,Male,44,8,Married,Sales,2,No,2
1269-PDECAF-N66,3,3,Male,79,11,Married,Sales,20,Yes,2
7157-SIJCJP-JSV,1,1,Female,62,8,Married,Service,28,No,2
2640-TFNEVP-MIP,3,4,Female,35,14,Unmarried,Service,10,No,1
6859-QHDZGI-0YU,1,2,Male,41,13,Unmarried,Agriculture,15,No,1
9796-BYXDZX-K3X,3,5,Male,69,15,Married,Service,11,Yes,2
9835-WHJVJX-VJP,5,4,Female,20,15,Married,Sales,0,No,4
4718-YJTFAH-GXF,3,2,Female,76,15,Married,Sales,17,Yes,2
3480-CZKKSC-W6H,4,2,Male,65,16,Married,Professional,19,No,3
4443-OGEZVI-O5M,5,1,Female,34,15,Unmarried,Sales,1,No,1
3993-LPGYYK-ZNC,4,2,Male,63,13,Married,Service,24,No,2
1865-LDHCGC-3C3,5,3,Male,65,15,Married,Sales,5,Yes,2
8747-UACYSV-BUP,5,5,Female,69,15,Unmarried,Service,14,No,1
9096-NFBIVO-0GI,3,1,Female,79,13,Unmarried,Labor,38,Yes,1
3606-KITPFR-I5M,1,3,Female,34,19,Married,Sales,2,No,3
9593-GJQWOS-4VC,1,1,Male,50,9,Unmarried,Sales,2,No,1
3656-QTYTTI-LK8,2,2,Male,49,16,Married,Crafts,13,No,2
8816-QXSMOQ-H4M,2,2,Male,58,18,Unmarried,Labor,27,No,1
8162-CDAFWN-2KO,5,2,Male,59,15,Unmarried,Labor,26,No,1
2903-BCWCCA-ON1,3,3,Male,43,12,Unmarried,Labor,16,No,5
4445-LRWKQB-08A,1,1,Male,25,17,Married,Sales,0,No,4
1911-QWFGHD-HTX,4,1,Female,39,21,Unmarried,Sales,1,No,1
5372-BWQLHU-L2G,3,3,Female,32,16,Married,Professional,2,No,5
3194-PHOEGZ-C8S,1,4,Male,70,19,Unmarried,Professional,8,No,1
2424-NMVTCO-2HY,4,2,Female,36,18,Unmarried,Crafts,8,No,3
8057-EOYDEN-SAO,5,5,Male,31,8,Unmarried,Sales,4,No,2
6451-KTKDGF-O8E,5,3,Female,23,18,Unmarried,Professional,0,No,2
5847-JFRJIM-RCZ,2,3,Male,44,10,Unmarried,Sales,7,No,1
9998-ZGHXLK-EOT,3,1,Female,31,14,Unmarried,Professional,5,No,1
9330-CKKNXY-Z1S,5,5,Female,45,18,Married,Professional,3,No,2
1279-LEVTHB-FES,3,3,Female,21,16,Married,Sales,0,No,2
0609-XPSOZF-LZ4,1,1,Female,50,16,Married,Service,10,No,2
8124-GTCOFL-APB,3,4,Female,38,16,Unmarried,Professional,6,No,1
5572-AVPLBI-UQ8,3,2,Female,71,14,Unmarried,Sales,4,Yes,1
0061-IUOHXW-6TN,1,1,Male,36,17,Married,Professional,9,No,4
6029-IREOHQ-FAO,2,3,Male,76,13,Married,Professional,10,No,2
8696-ZFDBUR-ECI,5,5,Male,53,8,Married,Labor,18,No,2
9936-JXYWJK-YJ6,1,1,Male,60,10,Married,Sales,5,No,3
0579-QJEXBV-75U,4,1,Female,76,16,Married,Professional,11,No,2
3775-BVFKFE-8CR,5,2,Male,52,16,Unmarried,Service,20,No,1
6289-YVKMBB-CXK,4,1,Female,27,11,Married,Service,3,No,4
6102-ISZDCT-ZAA,5,3,Female,55,16,Married,Labor,20,Yes,2
9232-GXUCAP-4C2,5,5,Female,25,13,Married,Crafts,3,No,6
6113-SFPNVL-6VV,2,4,Male,65,11,Unmarried,Professional,18,No,1
7176-AYTTTN-E3H,4,5,Female,72,14,Unmarried,Professional,18,No,4
2177-TTDMKH-JM8,1,2,Female,64,18,Unmarried,Labor,34,No,1
3536-PIRBTQ-5PW,3,4,Female,49,13,Unmarried,Labor,19,No,1
5894-SACPFW-KMG,1,3,Male,18,12,Unmarried,Service,0,No,2
1193-VCEOCQ-9X5,5,5,Female,34,8,Married,Crafts,14,No,5
3991-CUORUO-49K,1,1,Male,63,9,Unmarried,Professional,15,Yes,1
7058-RUQVEA-KVU,4,1,Male,41,14,Married,Sales,2,No,3
2555-JWFEEQ-Y3J,4,4,Male,77,16,Unmarried,Service,30,Yes,1
1843-WNUOKN-EUL,4,3,Female,21,16,Married,Sales,0,No,3
1639-YPIQOZ-LWB,3,2,Female,37,7,Married,Sales,0,No,2
8139-CULKGH-ZS9,5,5,Male,56,18,Unmarried,Sales,4,No,2
7619-FOJEGG-PCO,3,2,Male,60,20,Unmarried,Sales,5,No,1
7394-ROWTJA-IX3,3,3,Female,42,20,Unmarried,Sales,1,No,1
9769-WBWUBQ-EUO,5,3,Male,44,12,Married,Service,17,No,2
1330-DSMYKA-BX7,3,3,Male,48,15,Married,Sales,7,No,2
1838-CNKZUB-2LK,4,5,Male,71,14,Married,Service,28,No,2
3049-MYBYQV-SQO,2,1,Female,51,17,Unmarried,Professional,11,No,1
7601-FNPEPR-XD7,5,3,Female,40,11,Married,Sales,1,No,3
3467-PIBLSV-KCB,1,1,Male,34,9,Married,Crafts,8,No,2
3240-UZRRYX-GRV,3,1,Male,64,20,Unmarried,Professional,20,No,1
7712-VPSAMC-J97,2,1,Female,44,11,Unmarried,Service,8,No,2
1248-ATKOWR-PNB,5,5,Male,22,10,Married,Sales,2,No,4
4077-CTDBEE-52Z,3,3,Male,39,18,Unmarried,Agriculture,11,No,1
9807-IYGMUM-XOH,1,1,Female,34,21,Unmarried,Professional,3,No,1
1514-XHYBLO-FAC,1,4,Female,38,20,Married,Professional,4,No,3
1567-HSKKVU-0HF,2,4,Male,37,13,Unmarried,Labor,8,No,2
2003-DHEWXA-JM3,4,2,Male,37,15,Unmarried,Sales,2,No,1
4984-ERRGVF-1YB,1,2,Female,55,17,Unmarried,Professional,4,No,1
6730-KNNEUW-G3R,4,3,Male,35,11,Unmarried,Professional,6,No,1
6269-CNSEKH-JCD,1,5,Male,63,15,Unmarried,Sales,7,Yes,1
8256-HDNYUD-YZL,4,3,Female,47,20,Married,Agriculture,10,No,4
7842-IOOPJQ-LS8,3,1,Male,26,20,Unmarried,Sales,0,No,1
8090-AJBTVR-93H,5,3,Female,38,18,Married,Sales,0,No,3
9362-OENCQU-O6Z,1,1,Female,40,10,Unmarried,Labor,13,No,3
1065-ROYFCB-X3F,2,3,Female,40,15,Married,Professional,8,No,4
7407-GMEPAH-G5Y,1,1,Female,77,19,Unmarried,Professional,24,No,1
6414-FQBWNG-XFE,4,5,Female,30,12,Married,Sales,2,No,4
2028-YOCSIE-4NA,2,2,Male,33,19,Unmarried,Sales,2,No,2
4150-CVJKRV-XXO,5,3,Male,25,14,Unmarried,Sales,0,No,5
5631-UIAMMM-8EN,3,4,Male,27,20,Unmarried,Labor,1,No,1
0283-BOIKUR-4YP,2,2,Female,77,9,Married,Sales,15,Yes,2
9155-FBCWQW-GZ8,5,3,Male,54,13,Married,Sales,4,No,2
3477-OLAVME-I1N,1,2,Female,79,11,Unmarried,Labor,36,Yes,1
2663-SSYYDJ-W8E,2,3,Female,36,15,Unmarried,Sales,0,No,1
5684-IVZPXA-X75,4,5,Male,42,17,Married,Sales,4,No,5
7535-SELYBB-VVX,2,1,Male,67,19,Unmarried,Agriculture,23,No,1
9867-QSQZPJ-A1Y,5,5,Male,27,18,Married,Professional,0,No,5
1329-JIXMXF-UJ3,5,3,Male,73,9,Unmarried,Sales,28,Yes,1
2781-SZVMVQ-1LQ,2,1,Female,63,10,Unmarried,Labor,29,Yes,1
2110-QHIRWX-GXY,5,4,Male,47,15,Unmarried,Service,19,No,1
6067-IYSKHZ-6JM,1,1,Male,75,16,Married,Professional,17,Yes,2
6681-BBHXAH-UTM,2,1,Female,63,13,Married,Labor,32,Yes,3
2772-QVASQC-36Q,4,4,Male,53,15,Married,Sales,5,No,2
2794-VHQHIK-XRR,4,3,Female,61,16,Unmarried,Professional,5,No,1
9925-OTDOXL-HJ9,4,2,Male,31,15,Unmarried,Sales,2,No,2
8319-QEUOTE-5VG,4,4,Female,21,13,Unmarried,Sales,0,No,1
3358-WRRDFD-RVJ,2,5,Female,46,10,Unmarried,Agriculture,21,No,1
8628-ULBCLY-YNT,3,1,Male,47,15,Unmarried,Labor,12,No,1
3055-ZFHSJB-OXJ,5,2,Female,58,11,Unmarried,Service,25,No,1
5933-OFIMTK-21H,1,3,Male,71,8,Married,Professional,31,No,2
4471-MSBQBN-I8R,1,1,Male,25,17,Unmarried,Agriculture,1,No,1
7159-CXDKXU-ZVL,4,1,Male,68,17,Married,Sales,18,Yes,2
7229-IMIZDQ-IKB,1,4,Male,31,13,Unmarried,Labor,7,No,1
6802-YCUCPB-D14,5,4,Male,54,10,Unmarried,Crafts,24,No,1
9316-IVCNSL-MPG,2,2,Male,63,15,Married,Sales,4,No,2
1352-ICMDJF-IEH,5,2,Male,26,18,Married,Service,1,No,5
9539-DKJEEL-TPE,3,3,Female,35,17,Married,Professional,4,No,5
9165-SREVIU-CDN,4,5,Female,60,13,Unmarried,Sales,10,No,1
1621-WWIGLL-ITO,2,2,Male,34,18,Unmarried,Professional,4,No,1
4547-XZGHXA-2E8,2,5,Female,25,17,Unmarried,Professional,0,No,2
0368-XOWDFM-1CR,1,1,Male,63,21,Unmarried,Labor,24,No,1
3646-KWPMLI-9I2,5,3,Female,25,13,Married,Sales,0,No,3
6565-ZMNCTL-BRB,3,2,Male,30,14,Married,Service,5,No,2
4340-GZZPWF-0RG,1,1,Male,64,9,Unmarried,Professional,9,No,1
5028-UEGZHI-TT1,2,1,Female,31,18,Married,Professional,2,No,5
3772-KZOCCQ-Z7W,5,2,Female,60,21,Unmarried,Professional,12,No,1
5227-CWHSJP-EAL,5,5,Male,65,18,Unmarried,Professional,23,Yes,1
5620-QUYLOY-IFH,5,5,Male,51,19,Unmarried,Professional,5,No,1
6144-ILITLP-IL6,4,4,Female,46,15,Married,Labor,11,No,3
7069-TRYJEB-868,4,3,Female,44,13,Unmarried,Crafts,11,No,2
7311-MYHRLP-TH2,3,1,Female,70,18,Unmarried,Service,24,No,1
2760-QYCCNH-1QP,1,1,Male,75,16,Unmarried,Service,39,Yes,1
5962-DYQMXZ-AVV,3,3,Male,35,10,Married,Professional,7,No,3
3562-CEMATP-TXV,3,2,Male,44,16,Unmarried,Sales,6,No,1
2452-MIFIDG-ZVG,5,2,Male,30,19,Unmarried,Professional,1,No,3
9642-CYUNYX-LPY,4,3,Female,31,12,Married,Sales,1,No,5
0016-XBFXXW-2G0,4,4,Female,19,14,Married,Professional,0,No,3
9543-EJFNCH-1PK,2,5,Female,55,12,Unmarried,Professional,12,No,1
1722-GIUGYH-FMP,2,4,Female,25,12,Married,Agriculture,5,No,4
8403-BESKUS-UZZ,4,5,Female,30,21,Married,Sales,0,No,3
1480-RXDDLX-RUO,4,3,Male,18,13,Unmarried,Sales,0,No,1
0172-DKBDDS-6T5,3,2,Female,34,14,Married,Sales,1,No,3
7355-PBEBVW-5BG,5,4,Male,29,15,Married,Agriculture,3,No,5
1739-SLRRCS-I6Q,2,4,Female,20,15,Married,Sales,0,No,4
0756-PQWTXG-M9F,2,2,Male,24,18,Unmarried,Professional,0,No,2
6561-EOIILF-QKR,1,1,Female,66,15,Unmarried,Crafts,11,Yes,1
9925-XHHURD-XVV,2,1,Female,54,18,Married,Crafts,17,No,4
8344-XAYROR-07W,1,3,Female,49,16,Unmarried,Sales,4,No,2
8711-JOPRPU-AU6,5,4,Female,32,17,Unmarried,Service,4,No,1
0524-DGNLNI-VQM,2,3,Male,27,12,Married,Sales,0,No,2
9581-DYJTQD-B85,5,4,Male,41,19,Unmarried,Professional,4,No,1
6086-QLXKZB-P8C,1,2,Male,19,14,Unmarried,Professional,0,No,3
0195-FXTDDT-7OJ,1,2,Female,47,19,Unmarried,Labor,15,No,1
2625-GKYBHV-6VK,4,3,Female,54,15,Unmarried,Professional,9,No,1
7751-YUBERY-3UE,4,2,Male,37,18,Unmarried,Sales,1,No,1
9455-WQIVOC-2F7,5,5,Female,45,16,Married,Professional,11,No,4
5901-KJGWAL-MWZ,1,5,Male,50,17,Married,Labor,17,No,3
4523-IIDSYM-ANC,3,3,Male,57,12,Married,Crafts,20,No,2
6060-LKJICZ-JEM,2,3,Male,18,13,Unmarried,Sales,0,No,1
1196-GAUURS-3CL,2,3,Male,46,14,Unmarried,Professional,11,No,1
3657-ZNSIXZ-A02,5,5,Female,78,12,Unmarried,Labor,38,Yes,1
2551-GFSNZU-HAE,5,2,Male,28,17,Married,Sales,0,No,6
5173-GGPXIF-Q5D,4,5,Male,20,12,Unmarried,Professional,1,No,4
6495-JTWSUN-4IL,4,4,Male,65,16,Married,Service,23,Yes,2
5622-IVRSCE-OF8,3,1,Female,57,19,Married,Sales,0,No,2
2902-MXSULL-QQY,2,1,Female,59,17,Married,Sales,5,No,2
4628-JAFKRH-KX3,5,4,Male,57,18,Unmarried,Professional,10,No,2
4965-JBQTXL-X2C,5,3,Female,19,14,Married,Sales,0,No,3
8485-MQGPZC-SMF,1,2,Female,21,16,Married,Sales,0,No,3
4701-RYFQNE-JMD,2,2,Male,60,21,Unmarried,Professional,14,No,1
4694-EIJDQG-FT4,2,4,Female,46,16,Unmarried,Service,12,No,1
3477-CTHOBG-VL2,5,2,Female,68,16,Unmarried,Sales,9,No,1
3820-FTKKWP-LH9,5,1,Female,18,13,Unmarried,Crafts,0,No,1
2622-QMMTOD-I14,5,2,Male,31,13,Unmarried,Crafts,6,No,1
2173-PGDSCF-871,1,2,Female,33,9,Married,Service,8,No,4
9320-MBBQEY-3EF,1,4,Female,57,18,Unmarried,Sales,9,No,1
0110-DOBQFH-3F6,1,3,Female,18,13,Married,Labor,0,No,4
4656-GRFFDC-Z0Y,2,5,Male,33,17,Married,Professional,2,No,4
0726-WUWWSP-PE1,1,2,Male,44,10,Unmarried,Service,11,No,1
9460-AYJSSQ-N4Z,4,2,Female,63,19,Married,Service,11,No,2
8304-OFKZNL-X7O,1,1,Male,60,19,Married,Sales,5,No,2
0275-XIRSOP-4TX,1,1,Male,43,8,Unmarried,Labor,19,No,3
8885-BDFXOQ-IDU,4,3,Male,68,18,Married,Sales,4,Yes,2
5641-QCKGRL-8EA,1,2,Male,78,17,Married,Professional,14,Yes,2
3902-TZAHXC-1L6,1,1,Female,32,10,Unmarried,Sales,1,No,1
0226-VHPBUL-OSQ,2,1,Female,48,15,Married,Sales,3,No,3
6326-NLSAHF-9WY,4,2,Male,33,20,Married,Sales,1,No,3
6778-XWOGNL-3IH,4,4,Male,47,16,Married,Crafts,19,No,4
5213-FLCFRD-ESG,4,4,Male,21,12,Unmarried,Labor,1,No,2
2003-SAIVMS-I93,5,5,Female,55,10,Married,Sales,4,No,3
9321-XXHBOE-6V7,1,1,Male,35,12,Unmarried,Agriculture,15,No,1
8461-NKNYYN-7KK,2,1,Male,66,11,Unmarried,Professional,13,No,1
5015-IYTEBF-TB1,4,5,Female,33,22,Married,Professional,2,No,2
3253-CXDDUO-5DR,3,2,Female,58,12,Married,Service,21,No,2
2294-GVXBWL-C1X,2,4,Female,56,17,Unmarried,Sales,2,No,1
8671-AKJOZO-KLR,4,1,Male,21,16,Married,Crafts,0,No,6
0095-KRZMOC-CAZ,5,3,Male,38,14,Married,Labor,9,No,4
4024-AVSJAF-CW5,5,3,Male,22,10,Married,Professional,1,No,3
8998-XVAOZU-5HS,5,2,Male,50,14,Married,Professional,6,No,2
4607-BBLWAC-7UE,1,2,Male,19,11,Unmarried,Labor,1,No,3
7002-PINHGY-1E8,5,5,Male,66,19,Unmarried,Professional,27,No,1
0811-CULVSA-AJ5,2,2,Male,33,18,Unmarried,Sales,2,No,1
6681-ANQGYY-RWO,4,5,Female,28,13,Unmarried,Agriculture,6,No,1
7517-WZGPUQ-AFB,1,1,Male,60,12,Unmarried,Sales,7,No,1
4565-UFYIEZ-8GO,1,2,Female,67,13,Unmarried,Sales,8,No,1
4692-JIREVP-Z94,2,2,Male,20,11,Unmarried,Crafts,1,No,2
2309-DZFZEO-829,1,4,Female,22,17,Unmarried,Professional,0,No,4
7820-COTUJZ-Z9E,3,5,Female,34,12,Unmarried,Professional,7,No,2
3684-LILJDH-WMW,3,1,Female,19,14,Unmarried,Crafts,0,No,1
6685-BIRGEH-EDC,3,2,Female,43,20,Married,Sales,1,No,5
2646-PARGYE-3C0,3,5,Male,60,19,Married,Professional,22,No,2
8881-PUMSSQ-I6M,4,4,Female,40,16,Unmarried,Labor,11,No,3
0014-DOIOFX-LXB,2,2,Female,37,12,Married,Crafts,10,No,4
9027-TKELQJ-G8T,5,2,Male,58,17,Married,Professional,17,No,2
7929-CNACHO-4TI,1,1,Female,49,11,Unmarried,Crafts,23,No,1
5624-MVOTMD-3ZK,4,5,Male,35,20,Unmarried,Crafts,8,No,1
2729-KBQJSU-J3G,1,1,Male,19,14,Unmarried,Sales,0,No,1
6832-RCRBEP-LNU,5,3,Male,55,12,Unmarried,Sales,11,No,1
8320-RHDUKH-ZP6,5,4,Male,47,17,Unmarried,Sales,3,No,2
0216-UIFHNQ-BJY,1,1,Female,29,20,Unmarried,Service,1,No,1
7009-RVWJOA-T00,3,3,Female,49,13,Married,Sales,4,No,2
4767-FSLFFH-VN4,3,5,Male,52,14,Unmarried,Sales,1,No,1
8487-TEPZCO-AVW,5,5,Male,45,13,Unmarried,Professional,3,No,1
1463-QKIGZO-L8V,5,5,Male,38,12,Unmarried,Sales,2,No,1
0529-XXEMED-6KA,4,5,Male,42,18,Married,Professional,6,No,2
5854-VYBQTS-I6R,5,4,Male,48,13,Unmarried,Sales,2,No,1
8226-HNWGCG-CLH,1,3,Female,74,12,Unmarried,Service,37,No,1
0155-UEFNCR-63E,2,5,Male,77,15,Married,Labor,25,Yes,2
0907-TDBVNN-ZAT,5,1,Male,28,16,Unmarried,Labor,4,No,1
9069-XTCDOO-RZV,4,3,Male,57,21,Married,Sales,11,No,2
9030-QBAJPQ-HZS,1,1,Female,68,8,Unmarried,Sales,14,No,1
6638-EFQZPZ-LEF,4,5,Male,67,16,Married,Service,32,Yes,4
4115-BROICQ-NPR,5,4,Female,27,10,Unmarried,Sales,3,No,1
1086-BRCOIY-6YI,3,4,Female,54,15,Married,Professional,10,No,5
2331-DUFLLA-PEI,4,5,Female,67,15,Married,Crafts,23,No,2
3773-KVEXBK-FO7,3,4,Female,32,12,Married,Professional,4,No,4
6694-YEXWSZ-BAM,5,1,Female,30,15,Unmarried,Sales,0,No,1
4542-HCVKJI-DSZ,4,5,Female,20,15,Married,Labor,0,No,2
7467-XDQZVE-59X,1,1,Female,40,14,Married,Labor,13,No,2
5602-YCSALJ-QJZ,1,1,Female,19,14,Unmarried,Professional,0,No,1
1180-HTEUWU-TUM,2,1,Male,57,12,Unmarried,Professional,13,No,1
0078-GEDTVZ-ZZ6,4,5,Female,23,18,Unmarried,Professional,0,No,1
9246-ETXIBX-CV7,2,4,Female,60,10,Unmarried,Labor,28,No,1
2340-KFPYAE-47B,3,3,Male,43,13,Married,Professional,5,No,4
0585-QPITZR-2EL,4,4,Male,42,18,Married,Professional,8,No,3
2774-OKFIRM-K8F,4,2,Female,38,15,Married,Sales,3,No,5
8915-VIIEDV-0KB,4,3,Female,29,12,Married,Professional,3,No,5
4811-FJBCKC-44V,4,5,Male,39,18,Married,Professional,4,No,5
9786-HNOEUR-LOL,3,2,Male,62,16,Married,Sales,7,No,2
1615-UWOQCF-02I,3,1,Male,42,12,Married,Professional,5,No,5
7221-OCCOZV-GNM,2,3,Male,34,13,Unmarried,Service,6,No,1
5144-LXEIEA-BS1,2,1,Female,67,15,Unmarried,Professional,20,Yes,1
3168-XCWOBR-AAY,4,4,Male,77,18,Married,Service,37,Yes,2
4540-LYNWIF-D4Q,3,4,Female,25,15,Unmarried,Service,1,No,5
3669-OLWGCO-UCB,2,1,Female,35,18,Unmarried,Crafts,7,No,1
3390-EDOEGF-92Z,1,3,Male,64,17,Unmarried,Sales,10,No,1
0794-CXDAKY-EXK,3,1,Male,33,19,Married,Sales,2,No,5
2868-EXFXBT-1O7,1,1,Female,28,19,Unmarried,Professional,2,No,2
0712-NEFFGC-V5H,1,4,Female,70,13,Married,Agriculture,42,Yes,3
8454-PPQHVD-6TF,4,1,Male,23,18,Unmarried,Professional,0,No,1
4598-IIQRSL-BW6,3,3,Male,67,16,Married,Professional,11,No,2
6628-YRFILT-9TG,3,4,Male,42,6,Married,Service,16,No,2
5351-CLYUWC-N1M,5,4,Female,77,20,Unmarried,Professional,15,Yes,1
1022-EYKYXK-V91,3,1,Male,55,14,Married,Agriculture,13,No,5
3198-GUVUXE-PTD,1,1,Female,62,16,Married,Professional,14,No,2
7834-WAHXLL-K53,3,1,Male,66,17,Married,Sales,5,No,2
4946-CFCJVA-ZA8,4,2,Female,45,18,Married,Sales,2,No,4
2130-KSZGWS-HXZ,3,1,Female,66,18,Unmarried,Sales,5,No,1
1475-AZQBFN-ROY,1,1,Male,54,19,Married,Labor,21,No,2
1640-XRQRDK-L4U,1,3,Female,50,12,Married,Service,16,No,2
1504-YOFFPM-NA3,2,5,Male,61,7,Married,Labor,27,Yes,4
9902-FFHARK-5F9,2,4,Female,70,17,Unmarried,Service,26,Yes,1
2313-EAWKKA-ZK2,4,5,Female,39,12,Married,Sales,1,No,2
5074-ETOUDI-JWP,3,2,Female,25,18,Unmarried,Sales,0,No,2
9567-VLTAUK-6AK,3,4,Female,38,18,Unmarried,Sales,1,No,1
2596-OOIKZX-J6D,2,2,Male,48,15,Unmarried,Professional,4,No,1
3068-HAODCG-N6S,4,3,Male,53,15,Unmarried,Agriculture,26,No,1
8681-HUTWSX-QII,1,3,Female,79,18,Unmarried,Labor,36,Yes,1
4916-PVMNIC-ADH,2,1,Male,73,9,Married,Sales,9,No,2
9721-QZEIAO-LAJ,1,1,Female,79,9,Unmarried,Professional,9,Yes,1
7031-EHIFFQ-YE0,2,2,Male,72,15,Unmarried,Crafts,26,Yes,1
4987-QHPGRQ-73G,1,4,Female,24,19,Married,Professional,0,No,4
1347-ISWUYP-N5R,3,1,Female,57,17,Unmarried,Labor,17,Yes,1
9557-IITNLK-1NR,4,3,Male,18,13,Unmarried,Professional,0,No,2
6008-NXRCHQ-9JK,5,2,Male,54,12,Married,Labor,23,No,4
3292-RFWSBY-H6M,2,4,Male,56,12,Unmarried,Labor,24,No,2
1812-VKFXGI-XWL,5,4,Male,49,14,Unmarried,Professional,12,No,1
1118-EXWGFB-XTO,1,2,Female,31,19,Unmarried,Sales,0,No,1
3486-CQDJIM-ROR,5,4,Female,39,10,Married,Professional,8,No,3
5066-SABOKJ-7PQ,5,4,Female,42,16,Married,Sales,3,No,3
1125-KGTXJG-IFM,3,1,Male,53,11,Unmarried,Sales,6,No,1
6586-WQYXJE-7E1,5,4,Male,22,17,Unmarried,Agriculture,0,No,1
8786-NITSCF-MFC,3,3,Female,21,16,Unmarried,Sales,0,No,3
8440-YRNTCE-8D1,4,5,Female,21,13,Unmarried,Sales,0,No,1
3775-KNAVJV-X9Y,1,1,Male,18,13,Married,Crafts,0,No,3
1432-DOEIXA-PSE,5,5,Male,72,20,Unmarried,Sales,2,Yes,1
7021-YMULAX-N03,4,5,Male,73,12,Married,Labor,32,Yes,2
3942-OUUULP-XXE,1,2,Male,79,18,Married,Service,24,Yes,2
1641-ULXCSK-CE2,5,5,Male,19,14,Unmarried,Sales,0,No,1
5771-VOGVYT-1WW,1,1,Male,52,10,Married,Sales,4,No,4
7814-CHEXRD-J9D,3,1,Female,57,12,Married,Agriculture,29,No,4
8051-FTKJQV-NM8,1,1,Female,69,21,Married,Sales,3,Yes,2
1078-HIOXPG-1WS,3,3,Male,24,19,Unmarried,Professional,0,No,2
3630-KZJKVU-3J9,5,3,Male,77,17,Unmarried,Agriculture,42,Yes,1
5272-KKAGMV-6IX,5,4,Female,27,14,Married,Sales,1,No,4
3736-RXJUQP-APP,5,3,Male,70,20,Unmarried,Sales,6,No,1
7941-KOWOLC-7SZ,2,1,Male,76,10,Unmarried,Sales,11,Yes,1
9919-ORWGSQ-8Q6,2,2,Male,67,16,Married,Labor,21,No,2
6600-BPDMLW-1FO,1,4,Female,30,11,Unmarried,Crafts,6,No,1
0789-GDBZRI-CJK,1,1,Female,37,14,Married,Professional,5,No,3
1517-HJZLKK-037,2,1,Female,24,9,Married,Sales,0,No,2
0190-RBMWAK-BEZ,4,3,Female,34,14,Unmarried,Sales,0,No,1
6682-DJOWUB-QAO,1,1,Male,57,15,Unmarried,Professional,16,No,1
8046-XNHBTO-HVJ,2,4,Female,43,21,Married,Sales,2,No,2
3453-LCVWGA-OJM,3,2,Male,24,13,Unmarried,Sales,0,No,1
2814-PSLRXB-EN1,1,1,Male,44,19,Unmarried,Sales,8,No,3
5468-WESAXW-0QR,2,1,Female,58,18,Unmarried,Sales,0,No,1
6254-ORDXSZ-8K4,5,3,Male,24,17,Unmarried,Sales,0,No,1
0984-YAUVVA-UVC,2,1,Female,29,13,Unmarried,Labor,8,No,1
0806-LOUUEI-0C6,1,1,Female,66,12,Unmarried,Sales,12,No,1
3123-VKWJLL-2TU,2,4,Female,31,17,Married,Sales,1,No,5
9295-PQTLNQ-F0C,2,2,Female,63,18,Unmarried,Professional,4,No,1
0722-BDGLEG-FMX,2,4,Male,36,18,Unmarried,Sales,0,No,3
2245-NOLUMH-OAV,5,4,Female,38,21,Unmarried,Professional,2,No,1
1850-HOJOTE-YFU,2,5,Female,39,11,Unmarried,Sales,6,No,1
3648-TXOABB-ZA7,5,5,Male,65,14,Unmarried,Professional,6,No,1
5875-ORJAJU-ZSC,5,3,Female,43,20,Unmarried,Sales,3,No,1
3738-ULGWLB-38V,3,2,Female,59,16,Married,Sales,6,No,2
3754-GLRBWO-YG5,3,5,Male,74,16,Married,Labor,42,Yes,2
1526-KASRKM-6H1,3,3,Female,59,11,Married,Sales,19,Yes,3
2348-RNDJLS-926,2,3,Female,24,12,Married,Service,3,No,2
0723-KWYDBK-UBB,4,3,Female,77,16,Unmarried,Sales,14,Yes,1
1610-MRXMMY-AXH,1,2,Female,24,10,Unmarried,Service,5,No,1
5345-HZTBJZ-TF5,5,3,Female,25,13,Married,Sales,1,No,6
0961-BDRLOZ-I4R,3,1,Female,28,20,Married,Service,1,No,4
2787-CGKARQ-KBN,4,4,Female,18,13,Married,Labor,0,No,8
4291-JIAHKN-OGM,5,2,Female,52,12,Married,Labor,6,No,2
9086-UBHHMA-7A9,3,4,Female,35,7,Unmarried,Professional,2,No,3
9524-GQVEQL-IUA,3,1,Female,64,16,Unmarried,Labor,18,Yes,1
4302-ARCAIZ-3KD,1,3,Male,32,11,Married,Professional,8,No,4
7952-KDRTJS-54B,4,4,Male,60,7,Married,Sales,9,No,2
3403-UEPTEF-CXT,2,5,Male,59,15,Married,Sales,9,No,2
2772-XIIOXU-DVU,4,2,Male,38,10,Married,Professional,4,No,2
8464-XDFEKQ-0KD,2,2,Female,57,10,Unmarried,Sales,9,No,2
0736-ZYJFDS-Y0I,2,2,Male,28,18,Unmarried,Sales,0,No,2
9997-QIXKNU-54A,4,4,Male,26,15,Unmarried,Labor,3,No,2
7959-NKQIFR-RRO,3,1,Male,27,12,Married,Sales,1,No,3
8330-HXKTOD-G48,5,4,Female,69,17,Unmarried,Sales,3,Yes,1
8342-BCCKIG-4AN,3,1,Male,63,18,Unmarried,Sales,6,No,1
1044-QTPABQ-WVW,3,3,Female,67,20,Unmarried,Professional,19,No,1
0785-LPNOQC-0C0,3,1,Male,40,12,Unmarried,Professional,10,No,1
3755-LUSAQY-E4O,3,2,Male,34,11,Unmarried,Professional,4,No,1
8999-AZOBII-VIX,3,4,Female,32,20,Married,Professional,3,No,4
